business_name,platform,post_id,post_url,published_at,caption,hashtags,media_urls,likes,comments,shares,top_comments
Vieira's Gym,facebook,1348222807306186,https://www.facebook.com/100063554378306/posts/1348222807306186,2025-07-26T07:48:23.000Z,Seminário de Taekwondo 19.07.2025,,"https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-10/523169179_18377356312126051_8580327048910264124_n.jpg?stp=dst-jpg_tt6&cstp=mx720x405&ctp=s590x590&_nc_cat=109&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=IponNX4ZNxgQ7kNvwEM7nnF&_nc_oc=AdqqKKOm0hbU4zXjPn3UyvJNOZ55QNDnP9Feumy-YbXzwjpf0h8qxEQg5qsOOH2TWYGfpFNIFQMkNBcZ4BCfjN6H&_nc_zt=23&_nc_ht=scontent-lga3-1.xx&_nc_gid=nZZgbuN4vkfLdayfZilcQw&_nc_ss=72289&oh=00_AQDEPr3hF0kOTC6QsKLsVn_xleLhk9Vk8uvvE2lGyuzsMw&oe=6A6D56F2, https://scontent-lga3-2.xx.fbcdn.net/v/t51.82787-10/521567184_18377356321126051_6176299110192822271_n.jpg?stp=dst-jpg_tt6&cstp=mx720x405&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=5fad0e&_nc_ohc=hkmUxho_ulYQ7kNvwHI8PgE&_nc_oc=AdqxdIf_UXGKarfDR22gfBLkvxtLGMJPwIbo0iT-af4SoXU-W73WpTkXFsUAvPG4By7LMKszlkiiTJg71QU-laeA&_nc_zt=23&_nc_ht=scontent-lga3-2.xx&_nc_gid=nZZgbuN4vkfLdayfZilcQw&_nc_ss=72289&oh=00_AQA9MkIpWlVaiyOLEPNU8wBhI5LF8I6XHsamnWe--hm2NQ&oe=6A6D4502",,,,
Vieira's Gym,facebook,1342893404505793,https://www.facebook.com/100063554378306/posts/1342893404505793,2025-07-20T17:48:30.000Z,🥋Se conseguirmos unir a nossa família pelo espírito nada é impossível de alcançar…Muito obrigado a todos 🤲 #taekwondofamily #taekwondomarcial #matola #maputo #mozambique #mocambique #artesmarciais #martialarts #thankyou #muitoobrigado #mozambique🇲🇿,"taekwondofamily, taekwondomarcial, matola, maputo, mozambique, mocambique, artesmarciais, martialarts, thankyou, muitoobrigado",https://scontent-lga3-1.xx.fbcdn.net/v/t51.82787-15/520944653_18376675552126051_7760101846959529826_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1796&ctp=s640x640&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=Ourx0AQgBP4Q7kNvwGtx5S_&_nc_oc=AdoyXOh0jU98jBoqpDH7yTjajbRDtWEDGSYWYx3uDfuY3rLJ4bj5l5DKiMgWjqqxjnf1sfq4mw8mp_Qk4vJh-tHN&_nc_zt=23&se=-1&_nc_ht=scontent-lga3-1.xx&_nc_gid=nZZgbuN4vkfLdayfZilcQw&_nc_ss=72289&oh=00_AQB-bdJxcfDGrNSH2Ql9CDHxTw8y52VFhBxxz2RF_tDsew&oe=6A6D34CD,,,,
Vieira's Gym,facebook,1338134991648301,https://www.facebook.com/100063554378306/posts/1338134991648301,2025-07-15T12:39:14.000Z,"Transforme o seu corpo,sua vida a cada treino!!!💪 #Gym #Ginasioemmaputo #maputocity #transformaçãocorporal #maputomozambique @ayed.vilas @kcorreia.vieira","gym, ginasioemmaputo, maputocity, transformaçãocorporal, maputomozambique, Gym, Ginasioemmaputo",https://scontent.fhnl3-2.fna.fbcdn.net/v/t51.82787-15/518221482_18376031005126051_6481820276819439999_n.jpg?stp=dst-jpg_tt6&cstp=mx847x1059&ctp=s640x640&_nc_cat=108&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=bcqehZWyA4EQ7kNvwFRsARj&_nc_oc=AdoQvXJSLzoh8rP-XktWKo1qOHO9nXsC1wkHnq1bVAQ_7VK5-lc0qDBQyToBvVKRCPA&_nc_zt=23&_nc_ht=scontent.fhnl3-2.fna&_nc_gid=agWlpEuYvr5u_zwXaMOYAg&_nc_ss=7c289&oh=00_AQBW5L-eMxqKgjhtMu55AEeJDUbSATK2nBmcgaqu7pTzvw&oe=6A6D568B,,,,
Vieira's Gym,facebook,1330364715758662,https://www.facebook.com/100063554378306/posts/1330364715758662,2025-07-06T15:39:31.000Z,Organização é a chave para a liberdade. Liberte-se da desordem e conquiste seus objetivos com mais clareza e eficiência.” #kickboxing #wakomoçambique #mozkickboxing #mozambique🇲🇿 #kickboxingmoz,"kickboxing, wakomoçambique, mozkickboxing, mozambique, kickboxingmoz",https://scontent.fhnl3-1.fna.fbcdn.net/v/t51.82787-15/505754393_18374951650126051_1226770732563580589_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1219&ctp=s590x590&_nc_cat=101&_nc_map=urlgen_bucketless&ccb=1-7&_nc_sid=127cfc&_nc_ohc=hKzH2SzHJX4Q7kNvwH0owpQ&_nc_oc=AdoEMTfxCB_0323r-Av9gfoz7XNPDOhroI5YMTGOmea2ggWsQ9MNEnoKX1D8qewJhyc&_nc_zt=23&_nc_ht=scontent.fhnl3-1.fna&_nc_gid=agWlpEuYvr5u_zwXaMOYAg&_nc_ss=7c289&oh=00_AQBsiti0czmHI0qyKoCJckzPlCroKV9ecc1U7nW73Vzn5w&oe=6A6D37B0,,,,
Vieira's Gym,facebook,1610565591071905,https://www.facebook.com/100063554378306/posts/1610565591071905,2026-04-30T20:25:06.000Z,"Competir é mais do que apenas ganhar, é sobre se desafiar e crescer. 11.04.2026 #wakomocambique #kickboxing #combatsport #maputo #matola @kaz.lukas @mr_chutumia @ayed.vilas @ivanchunguas @kcorreia.vieira @banze.btw @nayltonchilundo @shaylalwmonteiro","wakomocambique, kickboxing, combatsport, maputo, matola","https://scontent-lax3-2.xx.fbcdn.net/v/t51.82787-15/681728933_18420421645126051_8904008458822824364_n.jpg?stp=dst-jpg_tt6&cstp=mx837x438&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=lr9Y6k8qL_IQ7kNvwEhJVht&_nc_oc=Adr0dRCpjq3sV1nJBJ78lwply5By8LsaT76agJFDKduvVA9SBxUitwwhfP29Dqmr4Uv9eMtLF0ke3eS9IqtbBgGs&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=bj5KBVuXgEaZJeZXTOnEgg&_nc_ss=7d289&oh=00_AQDP72QNj6XxxVhqxQCm_xX-mxRbk1pmMTBS8yiHhSCvEQ&oe=6A6D577B, https://scontent-lax3-2.xx.fbcdn.net/v/t51.82787-15/681550343_18420421663126051_5008527465380814954_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1080&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=TtskTMNwbNwQ7kNvwFOBNi2&_nc_oc=AdoKo4kmix_Ku3ahvmf5w8kiXtCXL4Sk0bbhLjQj6U6IAop8bWMkG5_ijYlKDQEgKJi-ytFecefyWh4fWoRL3g8C&_nc_zt=23&se=-1&_nc_ht=scontent-lax3-2.xx&_nc_gid=bj5KBVuXgEaZJeZXTOnEgg&_nc_ss=7d289&oh=00_AQCpkPl7mA7_dlypUHqtQ8L4LtrovCOs3lgv1LpXJQjK6g&oe=6A6D5FAF, https://scontent-lax3-2.xx.fbcdn.net/v/t51.82787-15/683391453_18420421654126051_7080433992357847253_n.jpg?stp=dst-jpg_tt6&cstp=mx960x720&ctp=s590x590&_nc_cat=103&ccb=1-7&_nc_sid=127cfc&_nc_ohc=K7J0ZKfEez4Q7kNvwE5VogN&_nc_oc=Adr_bKkhlGWfaw6PxQMF4EFjJ4TnEzU-kX7fcB5hkPOP1GaD3N49-kEjKyFJqaNDWhDYnZdx20siG5rVrihurE0o&_nc_zt=23&_nc_ht=scontent-lax3-2.xx&_nc_gid=bj5KBVuXgEaZJeZXTOnEgg&_nc_ss=7d289&oh=00_AQB2w2fskVaPSjST_qHJn9Lqi9TAcmlpN-pcNdC3QApHTA&oe=6A6D5C12",,,,
Vieira's Gym,facebook,1599842792144185,https://www.facebook.com/100063554378306/posts/1599842792144185,2026-04-20T09:40:00.000Z,"O alongamento 🙆‍♂️antes da musculação 🏋️tem como principal objetivo preparar o corpo para o esforço físico💪, aumentando a flexibilidade e a amplitude de movimento. Quer treinar com bom acompanhamento?Junta-te a nós”. WhatsApp: +258828436590 #maputo #matola #treinos #motivação #vidasaudavel","maputo, matola, treinos, motivação, vidasaudavel",https://scontent-lax3-1.xx.fbcdn.net/v/t51.82787-15/673117808_18418805983126051_5946968778361961305_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1920&ctp=p526x296&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=S3KIyPD1C2oQ7kNvwHVnMWY&_nc_oc=AdobzepjI8W9ZoOxU1WrokvbkBHiHMGTIttR_W19m1net1lzravyWu-INsfVXsaaKvCvkJuKCihh1cKThzv7racd&_nc_zt=23&se=-1&_nc_ht=scontent-lax3-1.xx&_nc_gid=bj5KBVuXgEaZJeZXTOnEgg&_nc_ss=7d289&oh=00_AQBU8xEv5z7Uk29JTNSsou_3slhZhct7UvlN3pz65GU8xA&oe=6A6D3962,,,,
Vieira's Gym,facebook,1578717564256708,https://www.facebook.com/100063554378306/posts/1578717564256708,2026-03-27T11:12:00.000Z,"A persistência é o caminho do êxito e a motivação transforma decisões em realidade. 👌Não espere sorte, crie-a com acções constantes, pois o esforço de hoje é o orgulho de amanhã.💪 @kaz.lukas @ayed.vilas @domingas_lm @leidafumo @_alvaro_diogo @nayltonchilundo #kickboxing #wakomoçambique #maputo #matola","kickboxing, wakomoçambique, maputo, matola",https://scontent-lax7-1.xx.fbcdn.net/v/t51.82787-15/658641696_18415085926126051_985718702764947068_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x915&ctp=p843x403&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=SapVsT1EoIIQ7kNvwGaiJk5&_nc_oc=Adq37UTLmjut4VQmmMqMfdf-Qa6hNQLVN9DEy8DYYDMhAgcHFk38E-ZFgQljfCdMQ12-RSuWsyCszs-DpDfJAXTx&_nc_zt=23&_nc_ht=scontent-lax7-1.xx&_nc_gid=bj5KBVuXgEaZJeZXTOnEgg&_nc_ss=7d289&oh=00_AQDtnB1ge0iJM3hxxmexExjObCrM1I7fdWUS5fD-K6DqwA&oe=6A6D520A,,,,
Vieira's Gym,facebook,1558192906309174,https://www.facebook.com/100063554378306/posts/1558192906309174,2026-03-04T21:15:06.000Z,"Fui convidado pela Associação de Taekwondo da cidade de Maputo para partilhar um pouco da minha experiência sobre como criar,gerir um ginásio/ academia de forma a que esta seja um sucesso…21/02/2026 .Quero agradecer ao elenco da Adtcm em especial ao presidente @josedaconceicaotembe pelo convite e dar os parabéns a todos que participaram desta formação para instrutores e monitores de Taekwondo.",,"https://scontent-mia3-1.xx.fbcdn.net/v/t51.82787-15/645919393_18410926960126051_4639938383957226890_n.jpg?stp=dst-jpg_tt6&cstp=mx900x1200&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=fL4F6kYa4kUQ7kNvwHFCloU&_nc_oc=AdoFn1Ck0ABuyTeh5IjdUb2fhYqAK7b3n2F3G-3ojqNABDRrZRz9tzc4ZmZRB2Z8OWg&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQCqk1WAxDhk9ogoTQNBa2wjycylyLzFpiHMmPaKhFm_Rw&oe=6A6D5093, https://scontent-mia5-1.xx.fbcdn.net/v/t51.82787-15/645820903_18410926969126051_4741654546695815615_n.jpg?stp=dst-jpg_tt6&cstp=mx900x1200&ctp=s590x590&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=dhQjtt6MERsQ7kNvwHX9ucz&_nc_oc=AdruORqu3E-vI7hpJqh3dlozwQ6jpL9xmyysqDzO8NuzRhvxmIgUrx2lWP_KpWVeHkw&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQCDEmUkwHXtVDyVxn2dCR7oSgNAXyvMCRbsGHng4wJfXQ&oe=6A6D5F27, https://scontent-mia3-3.xx.fbcdn.net/v/t51.82787-15/645841466_18410926999126051_1724056440867713859_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=jaddLLc_iwUQ7kNvwHvlPKC&_nc_oc=AdrNM4aRe3SnS1o_pLdeQuT2jnw0Jnj-h3IeD-742RjsfdBxu724NQ4wBZIhvfRPO4Q&_nc_zt=23&_nc_ht=scontent-mia3-3.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQDRpeFpHJDl-8S5yfVEhkrn19Fhhn6ArKEVfuL7uwpW9g&oe=6A6D36B1, https://scontent-mia3-3.xx.fbcdn.net/v/t51.82787-15/645818994_18410926990126051_4895275930548750721_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1920&ctp=s590x590&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=T7lLm93tHDIQ7kNvwGmcxGd&_nc_oc=AdqBFoTkEh5O7xxe9Ji5rjMNzqh9RMgT8-Y8tJzWmqwroIViWsyBC71NeFWLwwSOicM&_nc_zt=23&_nc_ht=scontent-mia3-3.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQCUE3riwZg-kDd7CNS25r07MvR-8xgtnjLZS3ADAJKH2Q&oe=6A6D4380, https://scontent-mia3-1.xx.fbcdn.net/v/t51.82787-15/645936300_18410926978126051_912288643384656853_n.jpg?stp=dst-jpg_tt6&cstp=mx900x1200&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=g16xcSxnuvUQ7kNvwGjNAF8&_nc_oc=AdqedyL9l2puGL1hxr84EaTPHLeWW5mMgGZYViuoJu45jICkKOAqOeBuqBD1MPlVe_M&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQDMWso09DD5a1n8c4bQiZhoT6dFM5jbtS1Eo6CWj-5iVQ&oe=6A6D5922",,,,
Vieira's Gym,facebook,1516249020503563,https://www.facebook.com/100063554378306/posts/1516249020503563,2026-01-19T09:09:27.000Z,"‘’Fomos criados para avançar, crescer e subir de nível. A nossa natureza é de crescimento e isso implica esforço e trabalho duro…no final vale sempre a pena”.🥊🥋 @ayed.vilas @kaz.lukas @larson_sithoy @joaquim_nhanala @banze.btw",,https://scontent-mia3-1.xx.fbcdn.net/v/t51.82787-15/619839491_18402385222126051_928952427689340513_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1080&ctp=s720x720&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=sadTdI8_MgkQ7kNvwHsfmEV&_nc_oc=AdpDZxR5ddDn6zz5i99he_kwvj2QEJ37ZBal_icL5Vqoe1jMGt5oc5lkgPOm6ByEEks&_nc_zt=23&_nc_ht=scontent-mia3-1.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQBMuCaG1CMrRu93gGXZdeybU_X34c904bnoFkX18XGJAQ&oe=6A6D5012,,,,
Vieira's Gym,facebook,1505341391594326,https://www.facebook.com/100063554378306/posts/1505341391594326,2026-01-06T11:49:07.000Z,“Cada desafio é uma oportunidade para crescer e se superar. Enfrentemos juntos com determinação”. #taekwondo #maputo #matola #martialarts #vieirasgym @ayed.vilas @derciodaude @kcorreia.vieira @davidandrade64,"taekwondo, maputo, matola, martialarts, vieirasgym",https://scontent-mia5-1.xx.fbcdn.net/v/t51.82787-15/611269913_18400914520126051_7353624116514207761_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x754&ctp=s960x960&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=g2Md0IjH4nEQ7kNvwHTbW2y&_nc_oc=Adok4i2NtvU8w-L4SDvtHt_FPrCtoNbv7JYsEDuadgWfhH5tX9skYfW9-i9M_7oNzjc&_nc_zt=23&_nc_ht=scontent-mia5-1.xx&_nc_gid=yhTSdy2nD-dCtkUeEX9U6A&_nc_ss=72289&oh=00_AQATLol8uodOU4LTsxdlxnHsxw72gc7zxmtDizB-ySPdaQ&oe=6A6D4F9C,,,,
Vieira's Gym,facebook,1499794242149041,https://www.facebook.com/100063554378306/posts/1499794242149041,2025-12-30T12:46:09.000Z,"“A dor do treino é temporária, mas a satisfação da conquista é para sempre”. Muitos parabéns pela nova etapa 🥋🥊🇲🇿… @djv.ofc @ivanchunguas #kickboxingmoz #wakomoçambique #vieirasgym #maputo #matola","kickboxingmoz, wakomoçambique, vieirasgym, maputo, matola",https://scontent-ord5-3.xx.fbcdn.net/v/t51.82787-15/608177711_18400030924126051_717605435805103536_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1636&ctp=s590x590&_nc_cat=107&ccb=1-7&_nc_sid=127cfc&_nc_ohc=YwxSv-ydUn0Q7kNvwEnki5G&_nc_oc=Adr36xSp7TA06tipRFI-D2MgYT609ZkvBNPCRUJr8sm0nyRM-AhKO9swhLQtkmCLmko&_nc_zt=23&_nc_ht=scontent-ord5-3.xx&_nc_gid=vxCeCKTIOX0S23Zh-QZB6Q&_nc_ss=72289&oh=00_AQAE4YYuAHHtcPBJL_X-mnltjMu5EWQx8qz6ReJpHaa9pg&oe=6A6D4718,,,,
Vieira's Gym,facebook,1495725489222583,https://www.facebook.com/100063554378306/posts/1495725489222583,2025-12-25T08:17:10.000Z,🚨Nb:O ginásio continua aberto para os alunos interessados em usar as salas de treino nos horários normais de funcionamento obrigado💪🥋🏋️🥊🤼‍♂️ #vieirasgym #ginasio #maputo #matola moçambique🇲🇿,"vieirasgym, ginasio, maputo, matola",https://scontent-ord5-2.xx.fbcdn.net/v/t51.82787-15/605788477_18399432469126051_1818456259148906563_n.jpg?stp=dst-jpg_tt6&cstp=mx1365x1820&ctp=p526x296&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=xSaYA7QXfKgQ7kNvwGf6TyY&_nc_oc=AdqXpQzGk7viP8QPQbRehPzIuVg93jx8lPBTmE88EYrW4ByLqsRvMto4meDIF9loDz0&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=vxCeCKTIOX0S23Zh-QZB6Q&_nc_ss=72289&oh=00_AQAXPjDVUZCtfibQZMIVNGnbQMKhyn4T_rZpJIIo3uEHog&oe=6A6D5840,,,,
Vieira's Gym,facebook,1484696613658804,https://www.facebook.com/100063554378306/posts/1484696613658804,2025-12-12T12:31:41.000Z,#wakomoçambique #kickboxingmozambique🇲🇿,"wakomoçambique, kickboxingmozambique",https://scontent-ord5-2.xx.fbcdn.net/v/t51.82787-15/599906801_18397933633126051_4608931817862446032_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x943&ctp=p180x540&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=udHX6G9zz8gQ7kNvwEoH_Ij&_nc_oc=AdoDhxE181imx1YDtFRhDToAe9g8vLpKN0DVNvj0ppMM1h0Rwp7EuBFAbk5a7azzUHE&_nc_zt=23&_nc_ht=scontent-ord5-2.xx&_nc_gid=vxCeCKTIOX0S23Zh-QZB6Q&_nc_ss=72289&oh=00_AQC4UmIuJ6f7F6rlxHMJYY9fGrqW75JLyx1y1sy2aUYsqg&oe=6A6D5311,,,,
Vieira's Gym,facebook,1475542891240843,https://www.facebook.com/100063554378306/posts/1475542891240843,2025-12-02T08:00:40.000Z,@kaz.lukas @ayed.vilas @mr_chutumia @vieiras_gym @djv.ofc,,https://scontent-dfw5-1.xx.fbcdn.net/v/t51.82787-15/589107718_18396707023126051_1573673716240471718_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1080&ctp=s720x720&_nc_cat=105&ccb=1-7&_nc_sid=127cfc&_nc_ohc=iBx3p83dQKQQ7kNvwGmHTgt&_nc_oc=AdoBX-j5t7uDn86lFOq2EzLlMAqIMxcaS6l9OxGKsQKbK2ejr4ZFp1G4xYVszI49Kdo&_nc_zt=23&_nc_ht=scontent-dfw5-1.xx&_nc_gid=qCxeOM_8QfVClbaNuagAzQ&_nc_ss=72289&oh=00_AQAaqgY_W9tealxwHwHDR3-vbd9CtTcsMjl2ziDa5hGUdg&oe=6A6D3D9B,,,,[object Object]
Vieira's Gym,facebook,1456674449794354,https://www.facebook.com/100063554378306/posts/1456674449794354,2025-11-12T12:40:44.000Z,Nenhum objetivo é inalcançável quando trabalhamos em equipe e nos apoiamos mutuamente. @ayed.vilas @natalinotkd9 @derciodaude @joaojessen,,https://scontent-dfw6-2.xx.fbcdn.net/v/t51.82787-15/581970454_18393456136126051_3295925087447254493_n.jpg?stp=dst-jpg_tt6&cstp=mx1279x1366&ctp=p180x540&_nc_cat=109&ccb=1-7&_nc_sid=127cfc&_nc_ohc=XC5NsXb_FgcQ7kNvwFG4eVQ&_nc_oc=AdrUigVtU3VuR9N9O0jHXGtUtDer8z0FtVRjbfh2th3j-dSH_TZamL-I-voXhIwU_KM&_nc_zt=23&_nc_ht=scontent-dfw6-2.xx&_nc_gid=qCxeOM_8QfVClbaNuagAzQ&_nc_ss=72289&oh=00_AQCWyzGvfJhSXr44u7-bXUOS5qBiE1izPqDwluQj9GRGDQ&oe=6A6D3CF7,,,,[object Object]
Vieira's Gym,facebook,1433972595397873,https://www.facebook.com/100063554378306/posts/1433972595397873,2025-10-21T10:24:57.000Z,,,https://scontent-dfw6-1.xx.fbcdn.net/v/t51.82787-15/567264813_18389621803126051_8961864261518889606_n.jpg?stp=dst-jpg_tt6&cstp=mx1094x911&ctp=s600x600&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=OduLGjFljXIQ7kNvwF-xYZD&_nc_oc=AdqKrDpuIKO2cDLtBNYYpsJAYpgQcmReVMOD1-AjkVqmFV6t5JVrbXKEAoejdjZyOuw&_nc_zt=23&_nc_ht=scontent-dfw6-1.xx&_nc_gid=qCxeOM_8QfVClbaNuagAzQ&_nc_ss=72289&oh=00_AQC1JnPIaTheXTSatnSR7HfNedA_sXjeMzqHfUMTq23Xkg&oe=6A6D4A8D,,,,
Vieira's Gym,facebook,1415420637253069,https://www.facebook.com/100063554378306/posts/1415420637253069,2025-10-04T10:02:57.000Z,Organização e arbitragem do campeonato de taekwondo 20.09.2025 @ayed.vilas @derciodaude @natalinotkd9 @kcorreia.vieira @joaojessen #gym #maputo #vieirasgym,"gym, maputo, vieirasgym",https://scontent-atl3-3.xx.fbcdn.net/v/t51.82787-15/559201838_18386495218126051_5507386497564803455_n.jpg?stp=dst-jpg_tt6&cstp=mx1440x1440&ctp=p526x296&_nc_cat=110&ccb=1-7&_nc_sid=127cfc&_nc_ohc=wdKdRUHOnGoQ7kNvwGZYqBU&_nc_oc=AdrUchkjpDo7iYNPQ40DgpF6cdr0jfjcZYCQse5Gp8lKpFNo_3RHyy24RibAllQO5xfqMphNTXVRtRAZZ2t9MIQO&_nc_zt=23&_nc_ht=scontent-atl3-3.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQBLU9vwkQb1VJPAwJK2ZkbzCJTNldPzoa-plDoaNYvX2g&oe=6A6D516F,,,,
Vieira's Gym,facebook,1413418920786574,https://www.facebook.com/100063554378306/posts/1413418920786574,2025-10-02T09:29:03.000Z,Campeonato de Taekwondo Técnica e Combate 20.09.2025 #taekwondo #maputo #vieirasgym #mocambique🇲🇿 @ayed.vilas @natalinotkd9 @derciodaude @kcorreia.vieira @joaojessen,"taekwondo, maputo, vieirasgym, mocambique","https://scontent-atl3-2.xx.fbcdn.net/v/t51.82787-15/557428677_18386178013126051_6696946722801537047_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=4yrXHMPeBLUQ7kNvwEh5MIo&_nc_oc=Adof_iOCScl36D_pB3JUuOcsn5kweOnEBda1aE8oD3KH--wqDJt9qSfLycyH-m9HvsrY7Xz5XmeXrTrTCuO5ProK&_nc_zt=23&se=-1&_nc_ht=scontent-atl3-2.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQBxHxKdL2YaTTaQGzG289uHDmuI35GTqz07Ox5rfK3XdA&oe=6A6D3BBC, https://scontent-atl3-2.xx.fbcdn.net/v/t51.82787-15/558011932_18386178028126051_7252434226060350150_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=102&ccb=1-7&_nc_sid=127cfc&_nc_ohc=aRIeg-yDxvoQ7kNvwG-d_6m&_nc_oc=AdqOU2Lgj1eQqRQ8viwedSwUbQCxroyYUC2wg3j8sICFJoLdd7TaP7kxKhSk9ggryUMH-LmY8MO_uO3qIRWOc4DO&_nc_zt=23&se=-1&_nc_ht=scontent-atl3-2.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQDgJxeXb0WruYOYzFkedeLRptrCEp1XJ25-AQt83BO1Mg&oe=6A6D4AAF, https://scontent-atl3-2.xx.fbcdn.net/v/t51.82787-15/557360437_18386178040126051_2099777730286187565_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=101&ccb=1-7&_nc_sid=127cfc&_nc_ohc=PjAhHzW-eHkQ7kNvwGpAQKo&_nc_oc=Adr4NbHf0wQyHLnnTkpbvKjXtHROzMDe6sJIBUhySBQqz9IhsNAi6YsCknH2C2Q4pJxDzNi-F7LuGL-klD5UjuY9&_nc_zt=23&se=-1&_nc_ht=scontent-atl3-2.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQApiWPNHfg33kSo9HKnlv9RvlUkswf-7OvM3YR82AhPmw&oe=6A6D364E, https://scontent-atl3-3.xx.fbcdn.net/v/t51.82787-15/559666227_18386178049126051_1346711057035483224_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=111&ccb=1-7&_nc_sid=127cfc&_nc_ohc=rpktDtEIjcEQ7kNvwHBvYPk&_nc_oc=AdoutwsnIBz5ckzbm0Z-npMDIujXda0ceR6lCakpq_0cmc7Yr5Des5I3J6kuOYLw1_d6hEpVCzbanFr6WExilaDl&_nc_zt=23&se=-1&_nc_ht=scontent-atl3-3.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQDS7Wf-KhfO5i_ak3RCSVYZsywbgW_EJJICq0QijKl8Og&oe=6A6D4EFC, https://scontent-atl3-1.xx.fbcdn.net/v/t51.82787-15/558452602_18386178064126051_2747747443831867163_n.jpg?stp=dst-jpegr_tt6&cstp=mx1440x1440&ctp=s590x590&_nc_cat=106&ccb=1-7&_nc_sid=127cfc&_nc_ohc=3N9mWpkRm9YQ7kNvwHVvkdr&_nc_oc=Adq4qsE1BRuoXjBg5MdiVYODxwQPUgyahhWaN2l4nrSnmIRKSG8Zs-lw2AX1MYD9RWx5BQgUmW847f18HUV5rtc0&_nc_zt=23&se=-1&_nc_ht=scontent-atl3-1.xx&_nc_gid=5ZmRf0BgTE_DskKI_dj7aA&_nc_ss=72289&oh=00_AQBWKx37hiEzTnnsbVT7deNdJC7DHNSrQo-6MOynTwbHow&oe=6A6D4997",,,,
